Date,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,Close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
"20-Sep-2024","EQ","122.00","124.65","120.00","121.41","123.00","122.38","121.66","149.66","102.35","51,05,986","62,11,80,260.41","33,147"
"19-Sep-2024","EQ","124.30","125.12","120.05","123.82","122.00","121.41","121.62","149.66","102.35","23,23,865","28,26,26,603.38","32,012"
"18-Sep-2024","EQ","126.45","126.80","123.50","126.44","124.00","123.82","124.91","149.66","102.35","17,92,870","22,39,40,344.79","24,201"
"17-Sep-2024","EQ","128.74","128.84","125.11","128.57","126.50","126.44","126.34","149.66","102.35","19,23,170","24,29,81,585.49","22,800"
"16-Sep-2024","EQ","132.45","133.99","128.00","132.22","128.55","128.57","130.33","149.66","102.35","44,79,730","58,38,57,562.63","48,904"
"13-Sep-2024","EQ","127.55","133.30","125.30","127.64","131.50","132.22","130.68","149.66","102.35","74,81,426","97,76,61,030.79","62,017"
"12-Sep-2024","EQ","124.50","128.34","119.78","123.59","127.30","127.64","124.34","149.66","102.35","70,17,086","87,25,29,515.76","49,556"
"11-Sep-2024","EQ","127.00","127.00","122.55","126.11","123.20","123.59","123.79","149.66","102.35","14,22,795","17,61,22,820.24","19,849"
"10-Sep-2024","EQ","121.15","127.25","121.14","119.90","126.80","126.11","124.58","149.66","102.35","42,29,793","52,69,30,822.95","34,414"
"09-Sep-2024","EQ","122.00","122.00","117.76","122.19","120.50","119.90","119.80","149.66","102.35","25,87,781","31,00,13,993.53","39,784"
"06-Sep-2024","EQ","126.30","126.53","121.25","126.19","122.30","122.19","123.59","149.66","102.35","22,78,788","28,16,24,349.67","28,259"
"05-Sep-2024","EQ","126.80","128.00","125.60","125.92","126.28","126.19","126.51","149.66","102.35","15,81,426","20,00,64,496.08","22,327"
"04-Sep-2024","EQ","124.99","126.98","124.99","126.35","126.00","125.92","125.74","149.66","102.35","28,78,067","36,18,82,451.05","17,939"
"03-Sep-2024","EQ","126.19","127.50","125.53","126.00","126.31","126.35","126.45","149.66","102.35","34,79,919","44,00,29,172.12","21,588"
"02-Sep-2024","EQ","126.00","127.15","125.00","125.71","126.18","126.00","125.96","149.66","102.35","15,01,762","18,91,54,994.85","13,492"
"30-Aug-2024","EQ","126.28","127.16","124.11","125.68","125.90","125.71","125.42","149.66","102.35","25,32,848","31,76,69,376.58","34,584"
"29-Aug-2024","EQ","130.20","130.40","125.36","130.56","125.49","125.68","127.23","149.66","102.35","24,59,478","31,29,14,115.95","33,766"
"28-Aug-2024","EQ","124.92","131.43","124.02","124.91","130.80","130.56","128.55","149.66","102.35","55,99,040","71,97,78,111.36","37,033"
"27-Aug-2024","EQ","125.48","125.50","124.15","125.01","125.00","124.91","124.74","149.66","102.35","13,40,344","16,71,92,002.25","18,658"
"26-Aug-2024","EQ","128.60","129.00","124.77","127.10","124.95","125.01","125.80","149.66","102.35","21,92,221","27,57,79,096.79","20,353"
"23-Aug-2024","EQ","127.50","127.84","126.50","126.89","127.10","127.10","127.16","149.66","102.35","10,85,717","13,80,62,453.17","10,331"
"22-Aug-2024","EQ","128.86","128.86","126.60","128.16","126.96","126.89","127.43","149.66","102.35","12,70,042","16,18,43,709.74","13,902"
"21-Aug-2024","EQ","126.49","128.99","126.48","126.23","128.32","128.16","127.86","149.66","102.35","12,56,588","16,06,67,987.70","11,252"
"20-Aug-2024","EQ","127.60","128.02","126.00","127.22","126.48","126.23","126.62","149.66","102.35","11,20,987","14,19,34,100.70","10,936"
"19-Aug-2024","EQ","128.40","128.60","126.76","127.46","127.29","127.22","127.44","149.66","102.35","10,76,218","13,71,55,061.24","14,915"
"16-Aug-2024","EQ","126.60","128.78","125.83","124.88","127.10","127.46","127.25","149.66","102.35","10,37,976","13,20,78,253.30","11,471"
"14-Aug-2024","EQ","126.75","127.26","124.10","126.24","125.30","124.88","125.58","149.66","102.35","11,16,783","14,02,46,492.02","14,084"
"13-Aug-2024","EQ","128.92","131.00","126.00","128.92","126.90","126.24","128.31","149.66","102.35","17,82,661","22,87,25,109.03","18,788"
"12-Aug-2024","EQ","128.30","130.70","124.65","128.24","129.45","128.92","128.26","149.66","102.35","20,68,195","26,52,75,282.13","18,845"
"09-Aug-2024","EQ","130.10","130.96","128.00","128.41","128.90","128.24","129.01","149.66","102.35","14,98,937","19,33,72,433.35","14,382"
"08-Aug-2024","EQ","132.49","132.49","128.01","132.10","128.60","128.41","129.99","149.66","102.35","17,22,659","22,39,29,951.60","15,787"
"07-Aug-2024","EQ","129.30","132.90","128.50","127.89","131.95","132.10","131.05","149.66","102.35","21,15,356","27,72,08,517.50","21,215"
"06-Aug-2024","EQ","132.75","133.99","126.35","130.75","128.15","127.89","130.89","149.66","102.35","27,86,878","36,47,68,651.95","28,176"
"05-Aug-2024","EQ","135.00","136.00","129.34","139.72","130.70","130.75","132.48","149.66","102.35","39,37,265","52,16,08,632.41","37,185"
"02-Aug-2024","EQ","139.90","141.80","138.40","142.07","140.00","139.72","140.24","149.66","102.35","27,46,189","38,51,36,958.23","26,654"
"01-Aug-2024","EQ","147.60","148.40","141.50","146.09","142.50","142.07","144.19","149.66","102.35","42,34,388","61,05,58,900.45","31,960"
"31-Jul-2024","EQ","141.08","149.66","141.08","139.13","145.70","146.09","146.35","149.66","102.35","1,86,15,061","2,72,43,71,107.17","1,08,377"
"30-Jul-2024","EQ","138.45","141.50","136.07","137.78","139.20","139.13","139.10","144.00","102.35","47,98,120","66,74,20,617.58","36,875"
"29-Jul-2024","EQ","138.54","140.50","136.58","136.06","137.78","137.78","138.76","144.00","102.35","68,11,351","94,51,17,364.27","51,831"
"26-Jul-2024","EQ","136.40","139.00","135.50","135.09","136.05","136.06","136.69","144.00","102.35","54,78,183","74,88,14,029.00","39,295"
"25-Jul-2024","EQ","127.80","135.99","126.34","127.91","135.11","135.09","133.14","144.00","102.35","95,60,333","1,27,28,84,861.05","62,703"
"24-Jul-2024","EQ","128.66","128.66","125.04","124.42","128.10","127.91","127.03","144.00","102.35","21,27,507","27,02,52,924.01","21,640"
"23-Jul-2024","EQ","124.00","126.10","121.96","124.01","124.19","124.42","124.14","144.00","102.35","17,44,189","21,65,31,147.70","21,119"
"22-Jul-2024","EQ","124.98","125.71","122.28","124.54","124.30","124.01","124.34","144.00","102.35","7,58,789","9,43,48,795.83","11,701"
"19-Jul-2024","EQ","126.98","127.00","124.00","127.17","124.54","124.54","124.87","144.00","102.35","14,84,073","18,53,10,590.08","15,094"
"18-Jul-2024","EQ","128.38","128.38","125.81","128.38","127.00","127.17","127.00","144.00","102.35","12,71,229","16,14,52,373.37","14,612"
"16-Jul-2024","EQ","129.52","130.00","127.57","129.01","128.40","128.38","128.70","144.00","102.35","15,33,193","19,73,25,223.48","15,631"
"15-Jul-2024","EQ","126.49","131.40","125.30","126.06","129.34","129.01","129.19","144.00","102.35","38,36,606","49,56,44,838.30","36,233"
"12-Jul-2024","EQ","127.99","129.42","126.00","127.08","126.26","126.06","127.35","144.00","102.35","16,11,768","20,52,62,196.43","18,610"
"11-Jul-2024","EQ","127.58","128.15","125.80","127.36","127.10","127.08","126.75","144.00","102.35","20,07,944","25,45,15,515.77","21,167"
"10-Jul-2024","EQ","126.30","130.60","124.80","125.84","127.30","127.36","128.27","144.00","102.35","57,60,482","73,88,82,263.97","46,301"
"09-Jul-2024","EQ","126.10","128.50","124.90","125.93","126.00","125.84","126.23","144.00","102.35","17,46,005","22,04,01,374.98","19,867"
"08-Jul-2024","EQ","128.50","128.90","125.23","127.90","125.89","125.93","126.19","144.00","102.35","16,09,674","20,31,20,160.88","17,260"
"05-Jul-2024","EQ","127.95","128.50","126.50","127.69","128.30","127.90","127.63","144.00","102.05","17,58,245","22,44,01,009.02","17,246"
"04-Jul-2024","EQ","125.89","128.50","124.11","124.91","127.52","127.69","126.57","144.00","102.05","27,34,040","34,60,43,273.92","20,143"
"03-Jul-2024","EQ","125.00","125.40","124.10","124.25","125.15","124.91","124.86","144.00","102.05","10,62,418","13,26,54,864.81","10,311"
"02-Jul-2024","EQ","126.00","126.49","124.02","125.59","124.69","124.25","125.24","144.00","102.05","11,46,490","14,35,86,131.31","13,652"
"01-Jul-2024","EQ","123.40","125.99","122.01","123.41","125.66","125.59","124.28","144.00","102.05","20,63,152","25,64,11,994.46","20,310"
"28-Jun-2024","EQ","124.24","126.27","123.12","123.60","123.62","123.41","124.40","144.00","98.85","16,41,100","20,41,56,980.01","22,414"
"27-Jun-2024","EQ","127.05","127.85","122.88","127.05","124.25","123.60","124.81","144.00","98.85","26,05,978","32,52,60,919.07","28,410"
"26-Jun-2024","EQ","128.90","128.90","126.45","128.33","127.00","127.05","127.01","144.00","98.85","15,12,532","19,21,10,172.45","13,514"
"25-Jun-2024","EQ","127.45","132.00","127.45","126.89","128.50","128.33","130.06","144.00","98.85","31,92,220","41,51,79,323.79","32,091"
"24-Jun-2024","EQ","129.00","129.00","126.01","129.14","127.05","126.89","127.41","144.00","98.85","14,71,967","18,75,39,429.44","18,554"
"21-Jun-2024","EQ","128.00","130.30","126.85","127.80","129.05","129.14","128.51","144.00","95.90","26,05,572","33,48,31,001.56","23,999"
"20-Jun-2024","EQ","127.11","129.00","126.05","127.06","127.80","127.80","127.71","144.00","95.90","12,24,928","15,64,34,755.06","13,546"
"19-Jun-2024","EQ","129.10","130.24","126.00","128.65","127.10","127.06","127.44","144.00","95.90","18,44,693","23,50,81,921.10","18,058"
"18-Jun-2024","EQ","129.25","132.40","128.45","128.44","128.90","128.65","130.27","144.00","95.90","33,83,866","44,08,05,768.52","26,666"
"14-Jun-2024","EQ","128.74","129.69","127.14","128.18","128.50","128.44","128.41","144.00","95.90","13,11,566","16,84,13,492.29","21,573"
"13-Jun-2024","EQ","129.00","130.40","126.50","128.17","128.54","128.18","128.60","144.00","95.90","16,28,325","20,94,06,865.71","15,580"
"12-Jun-2024","EQ","126.15","128.60","125.60","126.06","128.40","128.17","127.59","144.00","95.90","13,85,377","17,67,55,697.44","13,293"
"11-Jun-2024","EQ","128.60","128.60","125.55","127.96","126.78","126.06","127.00","144.00","95.90","17,77,175","22,57,06,668.90","16,151"
"10-Jun-2024","EQ","124.20","130.00","123.00","123.35","128.30","127.96","127.41","144.00","95.90","47,02,401","59,91,53,404.54","29,504"
"07-Jun-2024","EQ","122.65","124.00","121.15","121.70","123.10","123.35","123.01","144.00","95.90","14,31,060","17,60,27,943.00","13,358"
"06-Jun-2024","EQ","119.60","122.80","119.60","118.25","122.00","121.70","121.64","144.00","95.90","14,94,687","18,18,07,519.55","14,819"
"05-Jun-2024","EQ","115.00","119.75","109.70","112.85","119.75","118.25","115.19","144.00","95.90","25,21,981","29,04,99,829.35","24,948"
"04-Jun-2024","EQ","123.00","123.00","105.80","122.80","113.95","112.85","114.22","144.00","95.90","41,36,076","47,24,05,780.90","45,382"
"03-Jun-2024","EQ","125.00","125.00","122.00","120.65","123.00","122.80","122.96","144.00","95.90","18,99,419","23,35,47,471.75","15,695"
"31-May-2024","EQ","122.05","122.65","119.95","120.85","120.85","120.65","121.24","144.00","95.90","18,87,235","22,88,00,823.45","14,504"
