Date,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,Close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
01-Feb-2023,EQ,44.3,44.35,42.0,43.9,42.55,42.4,43.3,46.9,27.05,"1,18,53,979","51,32,66,575.65","23,366"
31-Jan-2023,EQ,43.5,44.2,43.2,43.35,44.0,43.9,43.73,46.9,27.05,"1,14,48,791","50,06,52,084.10","15,318"
30-Jan-2023,EQ,43.45,43.65,42.7,43.2,43.6,43.35,43.12,46.9,27.05,"1,53,28,264","66,09,12,756.95","23,781"
27-Jan-2023,EQ,43.7,44.4,42.8,43.7,43.35,43.2,43.38,46.9,27.05,"2,30,94,255","1,00,18,43,899.85","33,393"
25-Jan-2023,EQ,43.35,43.9,42.7,43.5,43.7,43.7,43.18,46.9,27.05,"95,72,483","41,33,19,946.10","23,925"
24-Jan-2023,EQ,42.95,43.9,42.85,42.8,43.3,43.5,43.52,46.9,27.05,"1,86,20,621","81,03,69,913.15","24,788"
23-Jan-2023,EQ,42.95,43.35,42.55,42.6,42.75,42.8,42.9,46.9,27.05,"1,00,12,982","42,95,84,512.00","18,844"
20-Jan-2023,EQ,41.65,43.1,41.5,41.65,42.9,42.6,42.46,46.9,27.05,"2,64,78,077","1,12,41,51,241.00","24,011"
19-Jan-2023,EQ,42.5,42.65,41.0,42.05,41.4,41.65,41.9,46.9,27.05,"2,10,28,311","88,09,99,402.10","29,040"
18-Jan-2023,EQ,41.05,42.5,40.7,40.95,42.25,42.05,41.5,46.9,27.05,"2,72,40,347","1,13,04,84,858.45","34,551"
17-Jan-2023,EQ,39.5,41.65,39.35,39.3,41.5,40.95,40.49,46.9,27.05,"3,40,15,688","1,37,72,31,853.40","37,770"
16-Jan-2023,EQ,39.0,39.7,38.7,38.85,39.4,39.3,39.06,46.9,27.05,"1,19,80,108","46,79,23,052.85","16,575"
13-Jan-2023,EQ,39.0,39.25,38.7,38.95,38.85,38.85,38.94,46.9,27.05,"54,90,674","21,38,32,607.50","12,392"
12-Jan-2023,EQ,39.25,39.25,38.8,39.15,38.95,38.95,38.97,46.9,27.05,"38,19,809","14,88,59,318.10","8,160"
11-Jan-2023,EQ,39.2,39.45,38.7,39.15,39.1,39.15,39.06,46.9,27.05,"51,91,931","20,27,81,291.70","14,508"
10-Jan-2023,EQ,39.45,39.65,39.0,39.3,39.25,39.15,39.25,46.9,27.05,"80,24,084","31,49,08,078.35","15,622"
09-Jan-2023,EQ,39.75,39.75,39.2,39.55,39.25,39.3,39.44,46.9,27.05,"82,60,924","32,58,31,722.10","15,914"
06-Jan-2023,EQ,39.4,39.8,39.1,39.2,39.6,39.55,39.55,46.9,27.05,"1,33,98,100","52,99,50,071.75","17,226"
05-Jan-2023,EQ,40.0,40.1,38.85,39.75,39.35,39.2,39.26,46.9,27.05,"70,73,157","27,76,73,273.60","14,871"
04-Jan-2023,EQ,39.9,39.95,38.85,39.8,39.95,39.75,39.4,46.9,27.05,"1,50,48,142","59,29,17,836.75","16,265"
03-Jan-2023,EQ,40.0,40.2,39.65,39.95,39.85,39.8,39.89,46.9,27.05,"37,68,286","15,03,24,222.90","8,509"
02-Jan-2023,EQ,40.0,40.15,39.5,39.75,40.0,39.95,39.85,46.9,27.05,"38,06,516","15,16,80,238.05","10,244"
30-Dec-2022,EQ,39.85,40.5,39.4,39.5,40.0,39.75,39.89,46.9,27.05,"88,80,952","35,42,52,563.35","21,436"
29-Dec-2022,EQ,39.55,39.85,38.85,39.65,39.4,39.5,39.35,46.9,27.05,"1,14,58,778","45,09,09,931.65","15,646"
