Date,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,Close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
26-Dec-2024,EQ,"50.95","51.41","50.16","50.79","50.99","50.40","50.63","86.30","45.85",734092,"3,71,63,848.03",5946
24-Dec-2024,EQ,"52.30","52.31","50.59","51.82","50.90","50.79","51.32","86.30","45.85",671906,"3,44,85,455.21",6212
23-Dec-2024,EQ,"52.98","53.01","51.23","51.90","52.10","51.82","51.87","86.30","45.85",763476,"3,96,04,216.86",6323
20-Dec-2024,EQ,"52.95","53.49","51.60","52.61","51.85","51.90","52.33","86.30","45.85",732935,"3,83,57,127.26",5384
19-Dec-2024,EQ,"51.64","53.90","50.95","51.80","52.75","52.61","52.48","86.30","45.85",1312068,"6,88,60,901.74",9537
18-Dec-2024,EQ,"51.49","52.70","51.34","51.72","52.10","51.80","52.08","86.30","45.85",1728534,"9,00,26,603.59",13052
17-Dec-2024,EQ,"53.00","54.75","50.00","53.05","50.99","51.72","53.18","86.30","45.85",5098100,"27,10,96,201.05",24584
16-Dec-2024,EQ,"54.18","54.75","52.90","53.91","53.20","53.05","53.45","86.30","45.85",1013694,"5,41,85,004.69",7347
13-Dec-2024,EQ,"53.85","54.38","53.10","54.01","54.04","53.91","53.76","86.30","45.85",639977,"3,44,02,308.43",5367
12-Dec-2024,EQ,"55.35","55.60","53.90","55.16","54.13","54.01","54.31","86.30","45.85",1060020,"5,75,66,431.13",7870
11-Dec-2024,EQ,"55.38","56.10","55.00","55.39","55.24","55.16","55.39","86.30","45.85",688755,"3,81,48,966.78",5179
10-Dec-2024,EQ,"56.50","56.82","54.92","56.38","55.65","55.39","55.66","86.30","45.85",1115487,"6,20,88,677.37",6966
09-Dec-2024,EQ,"56.59","57.46","56.15","56.56","56.40","56.38","56.69","86.30","45.85",795112,"4,50,73,381.94",5085
06-Dec-2024,EQ,"56.49","56.75","55.96","56.29","56.60","56.56","56.42","86.30","45.85",694356,"3,91,74,174.36",4731
05-Dec-2024,EQ,"55.91","56.67","55.90","56.01","56.30","56.29","56.24","86.30","45.85",928830,"5,22,34,231.86",5333
04-Dec-2024,EQ,"56.80","57.20","55.07","56.43","56.12","56.01","56.15","86.30","45.85",1056306,"5,93,11,435.57",6924	
