Date,Close,DMA,DMA25,DMA50,BuyLevel,SellLevel,BuySignal,BuyPrice,SellSignal,SellPrice
2025-08-29,149.11,158.01,156.6,158.01,151.69,164.33,0,,0,
2025-09-01,152.39,157.92,156.06,157.92,151.61,164.24,0,,0,
2025-09-02,152.34,157.87,155.73,157.87,151.55,164.18,0,,0,
2025-09-03,154.75,157.74,155.66,157.74,151.43,164.05,0,,0,
2025-09-04,150.56,157.57,155.3,157.57,151.27,163.87,0,,0,
2025-09-05,150.95,157.35,154.99,157.35,151.06,163.64,0,,0,
2025-09-08,150.31,157.12,154.67,157.12,150.84,163.41,0,,0,
2025-09-09,150.62,156.88,154.3,156.88,150.6,163.15,0,,0,
2025-09-10,151.48,156.67,154.02,156.67,150.41,162.94,0,,0,
2025-09-11,151.79,156.5,153.75,156.5,150.24,162.76,0,,0,
2025-09-12,161.28,156.56,154.0,156.56,150.29,162.82,0,,0,
2025-09-15,164.09,156.67,154.46,156.67,150.4,162.94,0,,1,164.09
2025-09-16,161.41,156.76,154.62,156.76,150.49,163.03,0,,0,
2025-09-17,162.26,156.85,154.89,156.85,150.58,163.13,0,,0,
2025-09-18,159.47,156.94,155.0,156.94,150.66,163.21,0,,0,
2025-09-19,157.05,156.96,154.98,156.96,150.68,163.24,0,,0,
2025-09-22,157.97,156.99,155.15,156.99,150.71,163.27,0,,0,
2025-09-23,155.48,156.94,155.22,156.94,150.66,163.21,0,,0,
2025-09-24,153.21,156.83,155.18,156.83,150.56,163.1,0,,0,
2025-09-25,156.24,156.77,155.19,156.77,150.5,163.04,0,,0,
2025-09-26,156.26,156.7,155.17,156.7,150.43,162.97,0,,0,
2025-09-29,157.22,156.65,155.21,156.65,150.38,162.92,0,,0,
2025-09-30,158.03,156.55,155.26,156.55,150.29,162.81,0,,0,
2025-10-01,158.62,156.43,155.36,156.43,150.18,162.69,0,,0,
2025-10-03,159.86,156.4,155.71,156.4,150.14,162.65,0,,0,
2025-10-06,163.07,156.43,156.27,156.43,150.18,162.69,0,,0,
2025-10-07,162.91,156.37,156.69,156.37,150.12,162.63,0,,0,
2025-10-08,161.52,156.39,157.06,156.39,150.14,162.65,0,,0,
2025-10-09,159.95,156.46,157.26,156.46,150.2,162.72,0,,0,
2025-10-10,161.91,156.51,157.72,156.51,150.25,162.77,0,,0,
2025-10-13,161.0,156.55,158.12,156.55,150.29,162.82,0,,0,
2025-10-14,158.19,156.55,158.44,156.55,150.29,162.81,0,,0,
2025-10-15,163.28,156.62,158.94,156.62,150.36,162.89,0,,0,
2025-10-16,160.1,156.65,159.29,156.65,150.39,162.92,0,,0,
2025-10-17,160.0,156.68,159.62,156.68,150.41,162.95,0,,0,
2025-10-20,159.92,156.78,159.56,156.78,150.51,163.05,0,,0,
2025-10-21,161.24,156.95,159.45,156.95,150.67,163.23,0,,0,
2025-10-23,160.04,157.0,159.39,157.0,150.72,163.28,0,,0,
2025-10-24,160.54,157.11,159.32,157.11,150.82,163.39,0,,0,
2025-10-27,160.77,157.19,159.38,157.19,150.9,163.47,0,,0,
2025-10-28,158.99,157.22,159.45,157.22,150.93,163.51,0,,0,
2025-10-29,166.01,157.46,159.77,157.46,151.16,163.76,0,,0,
2025-10-30,169.02,157.77,160.32,157.77,151.46,164.08,0,,0,
2025-10-31,166.62,158.01,160.85,158.01,151.69,164.33,0,,0,
2025-11-03,165.28,158.2,161.21,158.2,151.87,164.53,0,,0,
2025-11-04,162.78,158.32,161.47,158.32,151.99,164.65,0,,0,
2025-11-06,171.82,158.64,162.06,158.64,152.29,164.98,0,,0,
2025-11-07,179.6,159.09,162.92,159.09,152.73,165.45,0,,0,
2025-11-10,177.15,159.51,163.66,159.51,153.13,165.89,0,,0,
2025-11-11,179.71,160.08,164.46,160.08,153.68,166.49,0,,0,
2025-11-12,174.81,160.6,164.93,160.6,154.17,167.02,0,,0,
2025-11-13,174.89,161.05,165.41,161.05,154.61,167.49,0,,0,
2025-11-14,174.43,161.49,165.92,161.49,155.03,167.95,0,,0,
2025-11-17,175.62,161.91,166.55,161.91,155.43,168.38,0,,0,
2025-11-18,174.94,162.39,167.07,162.39,155.9,168.89,0,,0,
2025-11-19,173.86,162.85,167.58,162.85,156.34,169.37,0,,0,
2025-11-20,177.31,163.39,168.35,163.39,156.86,169.93,0,,0,
2025-11-21,177.95,163.94,168.94,163.94,157.38,170.5,0,,0,
2025-11-24,179.88,164.51,169.73,164.51,157.93,171.09,0,,0,
2025-11-25,178.84,165.05,170.48,165.05,158.45,171.65,0,,0,
2025-11-26,180.15,165.43,171.29,165.43,158.81,172.04,0,,0,
2025-11-27,174.94,165.64,171.84,165.64,159.02,172.27,0,,0,
2025-11-28,178.72,165.99,172.59,165.99,159.35,172.63,0,,0,
2025-12-01,180.32,166.35,173.38,166.35,159.7,173.0,0,,0,
2025-12-02,181.86,166.8,174.22,166.8,160.13,173.47,0,,0,
2025-12-03,184.39,167.34,175.24,167.34,160.65,174.04,0,,0,
2025-12-04,185.88,167.9,176.03,167.9,161.19,174.62,0,,0,
2025-12-05,182.29,168.44,176.56,168.44,161.7,175.18,0,,0,
2025-12-08,182.14,169.02,177.18,169.02,162.26,175.78,0,,0,
2025-12-09,188.89,169.67,178.13,169.67,162.88,176.46,0,,0,
