Date,Close,DMA,DMA25,DMA50,BuyLevel,SellLevel,BuySignal,BuyPrice,SellSignal,SellPrice
2025-05-12,84.16,80.41,79.11,76.91,74.78,86.04,0,,0,
2025-05-13,86.54,80.33,79.55,77.12,74.71,85.95,0,,1,86.54
2025-05-14,86.8,80.25,79.95,77.33,74.63,85.87,0,,0,
2025-05-15,86.58,80.2,80.42,77.53,74.59,85.82,0,,0,
2025-05-16,87.67,80.18,81.05,77.78,74.57,85.79,0,,0,
2025-05-19,90.19,80.21,81.77,78.16,74.59,85.82,0,,0,
2025-05-20,88.7,80.23,82.45,78.51,74.61,85.84,0,,0,
2025-05-21,89.87,80.26,83.16,78.89,74.64,85.88,0,,0,
2025-05-22,89.85,80.27,83.73,79.2,74.65,85.88,0,,0,
2025-05-23,90.56,80.29,84.28,79.52,74.67,85.91,0,,0,
2025-05-26,92.33,80.32,84.87,79.87,74.7,85.94,0,,0,
2025-05-27,92.38,80.3,85.42,80.27,74.68,85.93,0,,0,
2025-05-28,93.07,80.35,85.8,80.69,74.72,85.97,0,,0,
2025-05-29,92.45,80.38,86.09,81.11,74.75,86.0,0,,0,
2025-05-30,92.29,80.39,86.41,81.53,74.77,86.02,0,,0,
2025-06-02,89.95,80.37,86.67,81.9,74.74,85.99,0,,0,
2025-06-03,88.65,80.34,86.9,82.19,74.72,85.97,0,,0,
2025-06-04,87.96,80.32,87.13,82.42,74.7,85.94,0,,0,
2025-06-05,88.43,80.34,87.46,82.64,74.72,85.96,0,,0,
2025-06-06,88.8,80.41,87.79,82.83,74.78,86.04,0,,0,
2025-06-09,91.76,80.52,88.21,83.09,74.88,86.15,0,,0,
2025-06-10,91.66,80.62,88.63,83.37,74.98,86.27,0,,0,
2025-06-11,91.66,80.76,89.06,83.68,75.1,86.41,0,,0,
2025-06-12,90.11,80.93,89.42,83.94,75.27,86.6,0,,0,
2025-06-13,89.05,81.08,89.66,84.22,75.4,86.75,0,,0,
2025-06-16,88.51,81.22,89.83,84.47,75.53,86.91,0,,0,
2025-06-17,87.44,81.37,89.87,84.71,75.67,87.06,0,,0,
2025-06-18,91.9,81.58,90.07,85.01,75.87,87.29,0,,0,
2025-06-19,88.76,81.74,90.16,85.29,76.02,87.46,0,,0,
2025-06-20,89.29,81.93,90.22,85.64,76.19,87.66,0,,0,
2025-06-23,89.15,82.17,90.18,85.98,76.42,87.92,0,,0,
2025-06-24,90.17,82.42,90.24,86.35,76.65,88.19,0,,0,
2025-06-25,94.32,82.73,90.42,86.79,76.94,88.52,0,,0,
2025-06-26,93.99,82.99,90.59,87.16,77.18,88.8,0,,0,
2025-06-27,95.09,83.27,90.77,87.52,77.44,89.1,0,,0,
2025-06-30,94.71,83.53,90.86,87.87,77.68,89.38,0,,0,
2025-07-01,95.2,83.84,90.97,88.2,77.97,89.71,0,,0,
2025-07-02,94.8,84.14,91.04,88.42,78.25,90.03,0,,0,
2025-07-03,95.92,84.47,91.18,88.64,78.55,90.38,0,,0,
2025-07-04,94.69,84.78,91.28,88.84,78.84,90.71,0,,0,
2025-07-07,93.23,85.07,91.41,89.04,79.12,91.03,0,,0,
2025-07-08,93.23,85.33,91.59,89.25,79.35,91.3,0,,0,
2025-07-09,95.61,85.58,91.9,89.51,79.59,91.57,0,,0,
2025-07-10,96.29,85.83,92.21,89.84,79.82,91.84,0,,0,
2025-07-11,94.42,86.03,92.44,90.12,80.01,92.06,0,,0,
2025-07-14,93.52,86.23,92.51,90.36,80.19,92.26,0,,0,
2025-07-15,95.3,86.47,92.65,90.64,80.41,92.52,0,,0,
2025-07-16,96.27,86.73,92.84,90.95,80.66,92.81,0,,0,
2025-07-17,96.78,87.0,93.11,91.26,80.91,93.09,0,,0,
2025-07-18,94.58,87.25,93.33,91.49,81.15,93.36,0,,0,
2025-07-21,95.96,87.52,93.62,91.73,81.4,93.65,0,,0,
2025-07-22,96.51,87.8,93.99,91.93,81.66,93.95,0,,0,
2025-07-23,96.28,88.06,94.16,92.12,81.9,94.23,0,,0,
2025-07-24,95.37,88.33,94.43,92.29,82.15,94.52,0,,0,
2025-07-25,93.39,88.62,94.59,92.41,82.42,94.83,0,,0,
2025-07-28,90.4,88.86,94.64,92.41,82.64,95.09,0,,0,
2025-07-29,93.88,89.16,94.79,92.52,82.92,95.4,0,,0,
2025-07-30,93.32,89.44,94.75,92.58,83.18,95.7,0,,0,
2025-07-31,91.73,89.66,94.66,92.62,83.38,95.93,0,,0,
2025-08-01,90.68,89.84,94.48,92.62,83.55,96.13,0,,0,
2025-08-04,90.8,90.02,94.33,92.59,83.72,96.32,0,,0,
2025-08-05,90.31,90.18,94.13,92.55,83.86,96.49,0,,0,
2025-08-06,89.24,90.25,93.91,92.48,83.93,96.57,0,,0,
2025-08-07,89.29,90.31,93.64,92.41,83.98,96.63,0,,0,
2025-08-08,88.96,90.37,93.41,92.35,84.04,96.69,0,,0,
2025-08-11,89.23,90.45,93.25,92.33,84.11,96.78,0,,0,
2025-08-12,90.97,90.55,93.16,92.38,84.21,96.89,0,,0,
2025-08-13,90.03,90.66,92.94,92.42,84.31,97.0,0,,0,
2025-08-14,90.61,90.8,92.71,92.46,84.44,97.15,0,,0,
2025-08-18,92.96,90.96,92.65,92.55,84.59,97.33,0,,0,
2025-08-19,102.92,91.25,93.03,92.77,84.86,97.64,0,,0,
2025-08-20,106.54,91.59,93.48,93.07,85.18,98.0,0,,0,
2025-08-21,101.55,91.86,93.69,93.27,85.43,98.29,0,,0,
2025-08-22,102.19,92.14,93.91,93.51,85.69,98.59,0,,0,
2025-08-25,102.81,92.41,94.24,93.78,85.94,98.88,0,,0,
2025-08-26,100.72,92.63,94.43,94.03,86.14,99.11,0,,0,
2025-08-28,101.19,92.82,94.61,94.3,86.33,99.32,0,,0,
2025-08-29,103.76,93.05,94.91,94.54,86.54,99.56,0,,0,
2025-09-01,105.94,93.31,95.34,94.88,86.78,99.84,0,,0,
2025-09-02,107.88,93.58,95.92,95.25,87.03,100.13,0,,0,
2025-09-03,108.86,93.83,96.65,95.65,87.26,100.39,0,,0,
2025-09-04,106.06,94.06,97.14,95.97,87.47,100.64,0,,0,
2025-09-05,107.73,94.3,97.72,96.23,87.7,100.9,0,,0,
2025-09-08,106.46,94.52,98.31,96.48,87.9,101.13,0,,0,
2025-09-09,109.9,94.78,99.08,96.78,88.14,101.41,0,,0,
2025-09-10,108.19,94.99,99.77,97.05,88.34,101.64,0,,0,
2025-09-11,107.48,95.19,100.46,97.29,88.52,101.85,0,,0,
2025-09-12,108.04,95.39,101.21,97.56,88.71,102.06,0,,0,
2025-09-15,108.66,95.6,101.99,97.81,88.91,102.3,0,,0,
2025-09-16,108.12,95.81,102.75,98.08,89.11,102.52,0,,0,
2025-09-17,108.88,96.07,103.54,98.4,89.34,102.79,0,,0,
2025-09-18,107.7,96.32,104.21,98.69,89.58,103.06,0,,0,
2025-09-19,107.86,96.59,104.92,98.93,89.83,103.35,0,,0,
2025-09-22,104.73,96.8,105.49,99.1,90.03,103.58,0,,0,
2025-09-23,107.31,97.05,106.06,99.36,90.26,103.84,0,,0,
2025-09-24,105.22,97.23,106.15,99.59,90.42,104.04,0,,0,
2025-09-25,102.57,97.38,105.99,99.74,90.56,104.19,0,,0,
2025-09-26,103.19,97.53,106.06,99.87,90.7,104.36,0,,0,
2025-09-29,101.88,97.69,106.05,99.98,90.85,104.52,0,,0,
2025-09-30,100.63,97.84,105.96,100.1,90.99,104.69,0,,0,
2025-10-01,100.92,98.01,105.97,100.2,91.15,104.87,0,,0,
2025-10-03,101.48,98.19,105.98,100.3,91.32,105.07,0,,0,
2025-10-06,99.29,98.29,105.8,100.36,91.41,105.17,0,,0,
2025-10-07,98.08,98.42,105.48,100.41,91.53,105.31,0,,0,
2025-10-08,96.95,98.52,105.05,100.48,91.62,105.41,0,,0,
2025-10-09,96.74,98.62,104.56,100.61,91.72,105.52,0,,0,
2025-10-10,97.23,98.71,104.21,100.68,91.8,105.62,0,,0,
2025-10-13,96.71,98.75,103.77,100.74,91.83,105.66,0,,0,
2025-10-14,94.0,98.75,103.27,100.79,91.83,105.66,0,,0,
2025-10-15,95.14,98.75,102.68,100.88,91.83,105.66,0,,0,
2025-10-16,95.19,98.75,102.16,100.97,91.84,105.67,0,,0,
2025-10-17,93.51,98.73,101.6,101.03,91.82,105.64,0,,0,
2025-10-20,94.96,98.73,101.08,101.14,91.82,105.64,0,,0,
2025-10-21,96.12,98.74,100.58,101.28,91.82,105.65,0,,0,
2025-10-23,95.16,98.74,100.06,101.4,91.83,105.65,0,,0,
2025-10-24,94.44,98.76,99.48,101.51,91.84,105.67,0,,0,
2025-10-27,94.74,98.78,98.96,101.58,91.86,105.69,0,,0,
2025-10-28,95.05,98.77,98.45,101.68,91.86,105.68,0,,0,
2025-10-29,96.18,98.77,98.11,101.8,91.85,105.68,0,,0,
2025-10-30,95.13,98.78,97.62,101.84,91.86,105.69,0,,0,
2025-10-31,94.56,98.79,97.19,101.67,91.88,105.71,0,,0,
2025-11-03,94.01,98.77,96.85,101.42,91.86,105.69,0,,0,
2025-11-04,93.26,98.73,96.45,101.26,91.82,105.65,0,,0,
2025-11-06,91.21,98.66,96.03,101.04,91.75,105.57,1,91.21,0,
2025-11-07,93.4,98.64,95.74,100.85,91.74,105.55,0,,0,
2025-11-10,95.66,98.64,95.53,100.75,91.74,105.55,0,,0,
2025-11-11,98.05,98.66,95.39,100.68,91.75,105.57,0,,0,
2025-11-12,102.83,98.75,95.53,100.67,91.84,105.66,0,,0,
2025-11-13,105.19,98.88,95.82,100.65,91.96,105.8,0,,0,
2025-11-14,109.1,99.09,96.3,100.68,92.15,106.03,0,,1,109.1
2025-11-17,110.34,99.35,96.85,100.7,92.4,106.31,0,,0,
2025-11-18,109.54,99.56,97.34,100.77,92.59,106.53,0,,0,
2025-11-19,110.03,99.79,97.87,100.82,92.8,106.77,0,,0,
2025-11-20,109.94,100.03,98.51,100.89,93.03,107.03,0,,0,
2025-11-21,105.57,100.23,98.93,100.8,93.21,107.24,0,,0,
2025-11-24,104.17,100.41,99.29,100.72,93.38,107.43,0,,0,
2025-11-25,104.0,100.59,99.71,100.65,93.55,107.63,0,,0,
2025-11-26,109.57,100.86,100.29,100.68,93.8,107.92,0,,0,
2025-11-27,114.25,101.19,101.02,100.8,94.11,108.28,0,,0,
2025-11-28,114.57,101.53,101.79,100.92,94.43,108.64,0,,0,
2025-12-01,116.74,101.9,102.68,101.08,94.77,109.03,0,,0,
2025-12-02,122.38,102.32,103.79,101.38,95.16,109.48,0,,0,
2025-12-03,121.69,102.74,104.85,101.65,95.55,109.93,0,,0,
2025-12-04,122.78,103.17,105.92,102.01,95.95,110.39,0,,0,
2025-12-05,122.1,103.56,107.0,102.31,96.31,110.81,0,,0,
2025-12-08,116.84,103.74,107.89,102.54,96.48,111.01,0,,0,
2025-12-09,122.47,103.96,109.03,102.94,96.68,111.23,0,,0,
2025-12-10,122.62,104.24,110.2,103.33,96.94,111.53,0,,0,
2025-12-11,125.53,104.55,111.57,103.8,97.23,111.87,0,,0,
2025-12-12,124.79,104.84,112.83,104.28,97.5,112.18,0,,0,
2025-12-15,126.38,105.18,114.06,104.79,97.82,112.55,0,,0,
2025-12-16,127.6,105.54,115.24,105.32,98.15,112.92,0,,0,
2025-12-17,128.23,105.86,116.26,105.89,98.45,113.27,0,,0,
2025-12-18,125.6,106.12,117.07,106.44,98.7,113.55,0,,0,
2025-12-19,125.9,106.37,117.75,107.02,98.92,113.81,0,,0,
2025-12-22,127.21,106.61,118.42,107.63,99.15,114.07,0,,0,
2025-12-23,128.86,106.91,119.19,108.27,99.43,114.4,0,,0,
2025-12-24,126.06,107.16,119.83,108.85,99.66,114.66,0,,0,
2025-12-26,125.87,107.42,120.47,109.49,99.9,114.94,0,,0,
2025-12-29,124.72,107.61,121.24,110.08,100.08,115.15,0,,0,
2025-12-30,124.47,107.83,122.05,110.67,100.28,115.38,0,,0,
