Date,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,Close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
06-Oct-2025,EQ,"101.64","101.90","98.91","101.48","99.40","99.29","100.09","123.50","68.57",971588,"9,72,43,796.27",9891
03-Oct-2025,EQ,"100.92","101.90","100.61","100.92","101.70","101.48","101.33","123.50","68.57",823025,"8,33,99,730.45",8882
01-Oct-2025,EQ,"99.90","101.60","99.80","100.63","101.09","100.92","100.65","123.50","68.57",783793,"7,88,87,992.08",8453
30-Sep-2025,EQ,"101.90","102.39","99.37","101.88","100.63","100.63","100.82","123.50","68.57",1134161,"11,43,42,037.42",12522
29-Sep-2025,EQ,"103.00","103.00","101.00","103.19","102.00","101.88","101.84","123.50","68.57",784744,"7,99,14,944.36",9980
26-Sep-2025,EQ,"101.74","104.15","100.11","102.57","102.33","103.19","102.02","125.29","68.57",2168018,"22,11,76,173.10",19908
25-Sep-2025,EQ,"105.00","105.13","101.55","105.22","102.11","102.57","103.47","125.29","68.57",1234577,"12,77,47,500.24",11094
24-Sep-2025,EQ,"107.00","107.13","104.81","107.31","104.94","105.22","105.44","125.29","68.57",1267560,"13,36,55,890.24",11434
23-Sep-2025,EQ,"105.00","109.69","104.45","104.73","106.90","107.31","107.76","125.29","68.57",4025369,"43,37,54,249.56",29458
22-Sep-2025,EQ,"107.50","107.96","104.30","107.86","105.00","104.73","105.97","125.29","68.57",1347216,"14,27,61,651.79",13713
19-Sep-2025,EQ,"107.70","108.90","107.00","107.70","107.96","107.86","107.71","133.99","68.57",1155968,"12,45,04,731.67",9430
18-Sep-2025,EQ,"108.88","108.88","106.76","108.88","107.74","107.70","107.51","133.99","68.57",1203487,"12,93,87,838.12",11677
17-Sep-2025,EQ,"108.19","112.48","108.11","108.12","108.85","108.88","110.02","133.99","68.57",3246819,"35,72,19,973.72",22033
16-Sep-2025,EQ,"108.90","109.54","107.85","108.66","108.15","108.12","108.50","133.99","68.57",1073508,"11,64,80,614.88",8394
15-Sep-2025,EQ,"107.89","110.00","107.42","108.04","108.77","108.66","108.57","133.99","68.57",1608814,"17,46,65,918.73",14894
12-Sep-2025,EQ,"107.48","109.69","106.66","107.48","107.82","108.04","108.10","133.99","68.57",1864131,"20,15,07,685.10",14278
11-Sep-2025,EQ,"108.29","109.25","106.48","108.19","107.90","107.48","107.78","133.99","68.57",1515992,"16,33,88,189.39",12936
10-Sep-2025,EQ,"110.48","110.48","107.55","109.90","108.30","108.19","108.50","133.99","68.57",2348539,"25,48,09,691.93",17144
